student_id,post_time,platform,text_content,emotion_label,tokenized_text
S000035,2025-11-22 17:01:00,校园论坛,下个月有英语四级考试，要开始准备了。,neutral,下个月有英语四级考试 要开始准备了
S000035,2025-11-24 15:14:00,校园论坛,室友今天生日，准备买个蛋糕。 分享给大家~,neutral,室友今天生日 准备买个蛋糕 分享给大家
S000036,2025-09-28 12:26:00,校园论坛,今天和室友闹矛盾了，心情很差。 #校园生活,negative,今天和室友闹矛盾了 心情很差
S000036,2025-10-12 18:38:00,校园论坛,考试终于结束了，感觉发挥得不错！,positive,考试终于结束了 感觉发挥得不错
S000036,2025-11-12 21:25:00,匿名留言板,今天天气真好，心情也很棒！,positive,今天天气真好 心情也很棒
S000036,2025-11-17 14:26:00,校园论坛,天气凉爽，适合跑步，感觉状态很好。,positive,天气凉爽 适合跑步 感觉状态很好
S000036,2025-11-19 01:43:00,校园论坛,今天尝试了一道新菜，很成功！ 给自己加油！,positive,今天尝试了一道新菜 很成功 给自己加油
S000036,2025-11-29 09:58:00,树洞,今天感觉好累，什么都不想做。,negative,今天感觉好累 什么都不想做
S000037,2025-09-06 07:25:00,校园论坛,食堂今天的菜色和昨天差不多。,neutral,食堂今天的菜色和昨天差不多
S000037,2025-09-10 10:36:00,匿名留言板,人际交往好复杂，感觉好累。 加油！,negative,人际交往好复杂 感觉好累 加油
S000037,2025-09-15 09:43:00,匿名留言板,下周有社团活动，需要招募志愿者。 分享给大家~,neutral,下周有社团活动 需要招募志愿者 分享给大家
S000037,2025-09-28 04:48:00,校园论坛,今天的阳光很温暖，适合出去走走。,positive,今天的阳光很温暖 适合出去走走
S000037,2025-10-26 05:08:00,匿名留言板,最近食欲不好，什么都不想吃。 分享给大家~,negative,最近食欲不好 什么都不想吃 分享给大家
S000037,2025-11-25 11:04:00,校园论坛,考试没考好，心情很低落... #今天,negative,考试没考好 心情很低落
S000038,2025-09-14 07:27:00,校园论坛,论文写不出来，deadline又快到了。,negative,论文写不出来 又快到了 deadline
S000038,2025-09-15 16:32:00,匿名留言板,完成了所有作业，可以好好休息一下了。 #校园生活,positive,完成了所有作业 可以好好休息一下了
S000038,2025-10-08 03:25:00,树洞,今天的阳光很温暖，适合出去走走。,positive,今天的阳光很温暖 适合出去走走
S000038,2025-10-10 23:21:00,匿名留言板,今天上课老师讲的内容很有趣，学到了很多新知识。,positive,今天上课老师讲的内容很有趣 学到了很多新知识
S000038,2025-11-19 14:53:00,校园论坛,室友今天生日，准备买个蛋糕。,neutral,室友今天生日 准备买个蛋糕
S000038,2025-11-22 04:15:00,校园论坛,今天的午餐特别好吃，食堂阿姨太棒了！,positive,今天的午餐特别好吃 食堂阿姨太棒了
S000039,2025-09-20 20:04:00,匿名留言板,小组项目进展顺利，大家配合得很好。 #记录,positive,小组项目进展顺利 大家配合得很好
S000039,2025-10-07 02:41:00,匿名留言板,图书馆九点闭馆，需要早点去。 希望明天会更好,neutral,图书馆九点闭馆 需要早点去 希望明天会更好
S000039,2025-10-31 14:40:00,校园论坛,期末复习太累了，脑子转不动。 希望明天会更好,negative,期末复习太累了 脑子转不动 希望明天会更好
S000039,2025-11-04 02:19:00,校园论坛,考试没考好，心情很低落...,negative,考试没考好 心情很低落
S000039,2025-11-14 14:43:00,匿名留言板,图书馆二楼的自习室比较安静。 给自己加油！,neutral,图书馆二楼的自习室比较安静 给自己加油
S000039,2025-11-19 10:55:00,校园论坛,快递到了，要去菜鸟驿站取。,neutral,快递到了 要去菜鸟驿站取
S000040,2025-09-08 14:06:00,校园论坛,快递到了，要去菜鸟驿站取。 加油！,neutral,快递到了 要去菜鸟驿站取 加油
S000040,2025-10-14 21:38:00,校园论坛,今天的阳光很温暖，适合出去走走。,positive,今天的阳光很温暖 适合出去走走
S000040,2025-10-20 14:37:00,树洞,考试没考好，心情很低落... #记录,negative,考试没考好 心情很低落
S000040,2025-11-13 20:12:00,校园论坛,被同学误会了，解释也没人听... 分享给大家~,negative,被同学误会了 解释也没人听 分享给大家
S000040,2025-11-18 05:23:00,校园论坛,想家了，好想回家... #今天,negative,想家了 好想回家
S000040,2025-11-22 05:02:00,匿名留言板,今天尝试了一道新菜，很成功！ #记录,positive,今天尝试了一道新菜 很成功
S000041,2025-10-14 15:12:00,校园论坛,收到了心仪公司的offer，太激动了！,positive,收到了心仪公司的 太激动了 offer
S000041,2025-10-21 04:38:00,匿名留言板,图书馆九点闭馆，需要早点去。 #日常,neutral,图书馆九点闭馆 需要早点去
S000041,2025-10-25 16:23:00,树洞,和同学讨论问题很有收获，团队合作很重要。,positive,和同学讨论问题很有收获 团队合作很重要
S000041,2025-11-11 21:24:00,校园论坛,和新同学认识聊得很愉快，交到了新朋友。,positive,和新同学认识聊得很愉快 交到了新朋友
S000041,2025-11-14 21:09:00,匿名留言板,学校最近在举办运动会报名。 给自己加油！,neutral,学校最近在举办运动会报名 给自己加油
S000041,2025-11-22 10:52:00,匿名留言板,天气凉爽，适合跑步，感觉状态很好。,positive,天气凉爽 适合跑步 感觉状态很好
S000042,2025-09-13 16:49:00,匿名留言板,论文写不出来，deadline又快到了。,negative,论文写不出来 又快到了 deadline
S000042,2025-10-01 14:39:00,匿名留言板,今天尝试了一道新菜，很成功！,positive,今天尝试了一道新菜 很成功
S000042,2025-10-10 15:57:00,树洞,室友今天生日，准备买个蛋糕。 给自己加油！,neutral,室友今天生日 准备买个蛋糕 给自己加油
S000042,2025-10-27 14:49:00,匿名留言板,图书馆的氛围很好，学习效率很高。 分享给大家~,positive,图书馆的氛围很好 学习效率很高 分享给大家
S000042,2025-11-19 04:38:00,树洞,今天和室友闹矛盾了，心情很差。,negative,今天和室友闹矛盾了 心情很差
S000042,2025-11-19 05:46:00,匿名留言板,每天都很忙碌但又觉得没有意义... #校园生活,negative,每天都很忙碌但又觉得没有意义
S000043,2025-09-21 06:51:00,匿名留言板,下个月有英语四级考试，要开始准备了。,neutral,下个月有英语四级考试 要开始准备了
S000043,2025-09-21 08:28:00,校园论坛,这周生活费还剩一半，需要省着点花。 #今天,neutral,这周生活费还剩一半 需要省着点花
S000043,2025-09-29 14:56:00,校园论坛,今天感觉好累，什么都不想做。 #今天,negative,今天感觉好累 什么都不想做
S000043,2025-10-11 03:53:00,校园论坛,快递到了，要去菜鸟驿站取。,neutral,快递到了 要去菜鸟驿站取
S000043,2025-10-18 17:59:00,校园论坛,天气凉爽，适合跑步，感觉状态很好。,positive,天气凉爽 适合跑步 感觉状态很好
S000043,2025-11-04 11:15:00,校园论坛,最近压力好大，睡不着觉。 #校园生活,negative,最近压力好大 睡不着觉
S000044,2025-09-07 07:26:00,校园论坛,明天早八有课，要定闹钟了。 #记录,neutral,明天早八有课 要定闹钟了
S000044,2025-09-11 00:16:00,树洞,收到了心仪公司的offer，太激动了！ 分享给大家~,positive,收到了心仪公司的 太激动了 分享给大家 offer
S000044,2025-09-19 09:27:00,匿名留言板,完成了所有作业，可以好好休息一下了。,positive,完成了所有作业 可以好好休息一下了
S000044,2025-10-07 15:44:00,匿名留言板,下周有社团活动，需要招募志愿者。 #记录,neutral,下周有社团活动 需要招募志愿者
S000044,2025-11-03 19:34:00,校园论坛,天气凉爽，适合跑步，感觉状态很好。 希望明天会更好,positive,天气凉爽 适合跑步 感觉状态很好 希望明天会更好
S000044,2025-11-17 16:27:00,校园论坛,和同学讨论问题很有收获，团队合作很重要。,positive,和同学讨论问题很有收获 团队合作很重要
S000045,2025-09-24 21:42:00,树洞,完成了所有作业，可以好好休息一下了。,positive,完成了所有作业 可以好好休息一下了
S000045,2025-10-13 04:02:00,校园论坛,今天的课好难，完全听不懂。 给自己加油！,negative,今天的课好难 完全听不懂 给自己加油
S000045,2025-10-16 02:22:00,匿名留言板,运动完之后整个人都轻松了，强烈推荐大家多锻炼！ 希望明天会更好,positive,运动完之后整个人都轻松了 强烈推荐大家多锻炼 希望明天会更好
S000045,2025-10-31 01:40:00,匿名留言板,生活费快花完了，又不好意思向家里要... #日常,negative,生活费快花完了 又不好意思向家里要
S000045,2025-11-09 16:50:00,校园论坛,电脑风扇声音很大，该清灰了。,neutral,电脑风扇声音很大 该清灰了
S000045,2025-11-27 14:44:00,校园论坛,今天和室友闹矛盾了，心情很差。,negative,今天和室友闹矛盾了 心情很差
S000046,2025-09-16 11:27:00,校园论坛,今天食堂推出了新菜品，排队的人很多。 #今天,neutral,今天食堂推出了新菜品 排队的人很多
S000046,2025-09-24 15:44:00,树洞,论文写不出来，deadline又快到了。 #日常,negative,论文写不出来 又快到了 deadline
S000046,2025-10-10 16:25:00,校园论坛,电脑风扇声音很大，该清灰了。 #记录,neutral,电脑风扇声音很大 该清灰了
S000046,2025-10-25 02:27:00,校园论坛,天气预报说明天会下雨，记得带伞。 分享给大家~,neutral,天气预报说明天会下雨 记得带伞 分享给大家
S000046,2025-10-29 01:18:00,校园论坛,周末和室友一起去看了电影，很放松！,positive,周末和室友一起去看了电影 很放松
S000046,2025-11-22 06:18:00,校园论坛,考试没考好，心情很低落... 给自己加油！,negative,考试没考好 心情很低落 给自己加油
S000047,2025-09-14 02:20:00,匿名留言板,学校最近在举办运动会报名。 #记录,neutral,学校最近在举办运动会报名
S000047,2025-10-16 19:27:00,匿名留言板,考试终于结束了，感觉发挥得不错！,positive,考试终于结束了 感觉发挥得不错
S000047,2025-10-22 11:32:00,校园论坛,天气预报说明天会下雨，记得带伞。,neutral,天气预报说明天会下雨 记得带伞
S000047,2025-10-25 05:44:00,匿名留言板,最近总是莫名的焦虑不安。,negative,最近总是莫名的焦虑不安
S000047,2025-11-17 21:50:00,校园论坛,对未来很迷茫，不知道该怎么办。,negative,对未来很迷茫 不知道该怎么办
S000047,2025-11-22 11:23:00,匿名留言板,今天摔了一跤，膝盖好疼...,negative,今天摔了一跤 膝盖好疼
S000048,2025-09-24 15:33:00,校园论坛,感觉和周围的人格格不入。,negative,感觉和周围的人格格不入
S000048,2025-10-04 22:28:00,匿名留言板,和新同学认识聊得很愉快，交到了新朋友。 #日常,positive,和新同学认识聊得很愉快 交到了新朋友
S000048,2025-10-17 12:20:00,校园论坛,今天作业不多，可以早点休息。,neutral,今天作业不多 可以早点休息
S000048,2025-10-27 02:51:00,校园论坛,快递到了，要去菜鸟驿站取。 给自己加油！,neutral,快递到了 要去菜鸟驿站取 给自己加油
S000048,2025-11-02 06:07:00,校园论坛,和朋友们一起吃饭好开心呀！ #记录,positive,和朋友们一起吃饭好开心呀
S000048,2025-11-26 14:23:00,校园论坛,最近压力好大，睡不着觉。 希望明天会更好,negative,最近压力好大 睡不着觉 希望明天会更好
S000049,2025-09-09 09:25:00,校园论坛,下周有社团活动，需要招募志愿者。 分享给大家~,neutral,下周有社团活动 需要招募志愿者 分享给大家
S000049,2025-09-09 17:34:00,匿名留言板,和同学讨论问题很有收获，团队合作很重要。,positive,和同学讨论问题很有收获 团队合作很重要
S000049,2025-09-26 04:15:00,匿名留言板,今天上了三节课，分别是高数、英语和体育。 #校园生活,neutral,今天上了三节课 分别是高数 英语和体育
S000049,2025-10-18 14:51:00,树洞,这周生活费还剩一半，需要省着点花。 希望明天会更好,neutral,这周生活费还剩一半 需要省着点花 希望明天会更好
S000049,2025-10-23 18:04:00,校园论坛,今天的阳光很温暖，适合出去走走。 给自己加油！,positive,今天的阳光很温暖 适合出去走走 给自己加油
S000049,2025-11-29 20:11:00,校园论坛,耳机丢了，最近只能外放了。,neutral,耳机丢了 最近只能外放了
S000050,2025-09-17 13:32:00,匿名留言板,食堂今天的菜色和昨天差不多。,neutral,食堂今天的菜色和昨天差不多
