student_id,post_time,platform,text_content,emotion_label
S000049,2025-10-18 14:51:00,树洞,这周生活费还剩一半，需要省着点花。 希望明天会更好,neutral
S000049,2025-10-23 18:04:00,校园论坛,今天的阳光很温暖，适合出去走走。 给自己加油！,positive
S000049,2025-11-29 20:11:00,校园论坛,耳机丢了，最近只能外放了。,neutral
S000050,2025-09-17 13:32:00,匿名留言板,食堂今天的菜色和昨天差不多。,neutral
S000050,2025-09-22 18:37:00,树洞,和新同学认识聊得很愉快，交到了新朋友。 加油！,positive
S000050,2025-10-06 04:40:00,匿名留言板,感觉和周围的人格格不入。,negative
S000050,2025-10-09 05:10:00,树洞,最近食欲不好，什么都不想吃。 #校园生活,negative
S000050,2025-10-30 21:33:00,匿名留言板,感觉和周围的人格格不入。 给自己加油！,negative
S000050,2025-11-06 09:54:00,树洞,周末和室友一起去看了电影，很放松！ 给自己加油！,positive
S000051,2025-09-04 15:56:00,树洞,学校最近在举办运动会报名。 给自己加油！,neutral
S000051,2025-10-14 18:02:00,校园论坛,今天上了三节课，分别是高数、英语和体育。,neutral
S000051,2025-11-01 07:51:00,校园论坛,下节课换到了更大的教室。 #日常,neutral
S000051,2025-11-17 04:20:00,树洞,快递到了，要去菜鸟驿站取。 加油！,neutral
S000051,2025-11-22 18:16:00,匿名留言板,图书馆二楼的自习室比较安静。 #今天,neutral
S000051,2025-11-28 01:10:00,校园论坛,被同学误会了，解释也没人听... #记录,negative
S000052,2025-10-01 14:07:00,校园论坛,完成了一个月的早起打卡计划，坚持就是胜利！,positive
S000052,2025-10-08 12:55:00,树洞,今天作业不多，可以早点休息。,neutral
S000052,2025-10-15 12:08:00,校园论坛,耳机丢了，最近只能外放了。 分享给大家~,neutral
S000052,2025-10-30 15:56:00,树洞,今天感觉好累，什么都不想做。,negative
S000052,2025-11-04 14:15:00,校园论坛,完成了所有作业，可以好好休息一下了。,positive
S000052,2025-11-13 23:20:00,树洞,今天上课老师讲的内容很有趣，学到了很多新知识。 #记录,positive
S000053,2025-09-14 13:08:00,校园论坛,室友今天生日，准备买个蛋糕。 #今天,neutral
S000053,2025-09-16 04:06:00,树洞,今天的课好难，完全听不懂。 分享给大家~,negative
S000053,2025-09-19 06:38:00,校园论坛,论文写不出来，deadline又快到了。,negative
S000053,2025-10-20 16:28:00,匿名留言板,下个月有英语四级考试，要开始准备了。 希望明天会更好,neutral
S000053,2025-10-22 01:36:00,校园论坛,生活费快花完了，又不好意思向家里要... 分享给大家~,negative
S000053,2025-11-03 19:56:00,匿名留言板,下周有社团活动，需要招募志愿者。 #日常,neutral
S000054,2025-09-18 22:21:00,校园论坛,耳机丢了，最近只能外放了。 #记录,neutral
S000054,2025-11-05 04:20:00,校园论坛,快递到了，要去菜鸟驿站取。,neutral
S000054,2025-11-08 15:45:00,校园论坛,被同学误会了，解释也没人听...,negative
S000054,2025-11-18 23:53:00,树洞,今天的阳光很温暖，适合出去走走。 分享给大家~,positive
S000054,2025-11-23 18:36:00,校园论坛,考试终于结束了，感觉发挥得不错！ 希望明天会更好,positive
S000054,2025-11-26 03:26:00,校园论坛,今天感觉好累，什么都不想做。 希望明天会更好,negative
S000055,2025-09-23 14:58:00,匿名留言板,感觉和周围的人格格不入。 #校园生活,negative
S000055,2025-09-27 17:20:00,校园论坛,下周有社团活动，需要招募志愿者。 分享给大家~,neutral
S000055,2025-10-02 01:36:00,校园论坛,明天有小组会议，要准备一下PPT。,neutral
S000055,2025-10-11 13:09:00,匿名留言板,感觉自己什么都做不好，好失败... #今天,negative
S000055,2025-11-07 20:46:00,树洞,下节课换到了更大的教室。,neutral
S000055,2025-11-18 15:55:00,校园论坛,食堂今天的菜色和昨天差不多。 加油！,neutral
S000056,2025-09-11 11:59:00,校园论坛,期末复习太累了，脑子转不动。 加油！,negative
S000056,2025-10-02 08:35:00,匿名留言板,和同学讨论问题很有收获，团队合作很重要。 #日常,positive
S000056,2025-10-06 09:07:00,树洞,感觉和周围的人格格不入。 #今天,negative
S000056,2025-10-21 11:49:00,校园论坛,学校最近在举办运动会报名。,neutral
S000056,2025-11-27 20:51:00,校园论坛,明天早八有课，要定闹钟了。 #记录,neutral
S000056,2025-11-28 22:31:00,树洞,生活费快花完了，又不好意思向家里要... 分享给大家~,negative
S000057,2025-09-07 03:26:00,匿名留言板,被同学误会了，解释也没人听...,negative
S000057,2025-09-08 02:41:00,匿名留言板,感觉和周围的人格格不入。 加油！,negative
S000057,2025-09-18 00:35:00,匿名留言板,天气预报说明天会下雨，记得带伞。 #今天,neutral
S000057,2025-09-26 17:17:00,校园论坛,下个月有英语四级考试，要开始准备了。,neutral
S000057,2025-10-31 15:41:00,校园论坛,和同学讨论问题很有收获，团队合作很重要。 #校园生活,positive
S000057,2025-11-15 07:15:00,匿名留言板,天气凉爽，适合跑步，感觉状态很好。,positive
S000058,2025-09-05 05:26:00,树洞,天气预报说明天会下雨，记得带伞。,neutral
S000058,2025-09-24 00:47:00,匿名留言板,想家了，好想回家... 希望明天会更好,negative
S000058,2025-09-25 03:21:00,校园论坛,今天尝试了一道新菜，很成功！ 给自己加油！,positive
S000058,2025-10-21 15:11:00,校园论坛,学校最近在举办运动会报名。,neutral
S000058,2025-11-12 19:06:00,校园论坛,快递到了，要去菜鸟驿站取。 #日常,neutral
S000058,2025-11-22 17:33:00,校园论坛,对未来很迷茫，不知道该怎么办。 分享给大家~,negative
S000059,2025-09-12 12:42:00,校园论坛,收到了心仪公司的offer，太激动了！ #记录,positive
S000059,2025-09-25 05:39:00,匿名留言板,下节课换到了更大的教室。 #今天,neutral
S000059,2025-10-01 01:42:00,校园论坛,和同学讨论问题很有收获，团队合作很重要。,positive
S000059,2025-10-02 00:16:00,树洞,最近总是莫名的焦虑不安。 #日常,negative
S000059,2025-10-09 18:46:00,校园论坛,期末复习太累了，脑子转不动。 给自己加油！,negative
S000059,2025-11-04 22:49:00,树洞,感觉好孤独，没有人理解我... 给自己加油！,negative
S000060,2025-09-28 07:43:00,校园论坛,图书馆九点闭馆，需要早点去。 分享给大家~,neutral
S000060,2025-10-08 11:39:00,校园论坛,收到了心仪公司的offer，太激动了！ #记录,positive
S000060,2025-10-27 03:43:00,校园论坛,解决了困扰我好久的问题，太开心了！ #记录,positive
S000060,2025-11-04 06:36:00,树洞,今天和室友闹矛盾了，心情很差。 #校园生活,negative
S000060,2025-11-17 11:26:00,树洞,下周有社团活动，需要招募志愿者。 分享给大家~,neutral
S000060,2025-11-30 11:04:00,树洞,明天有小组会议，要准备一下PPT。,neutral
S000061,2025-10-03 00:47:00,校园论坛,和朋友们一起吃饭好开心呀！,positive
S000061,2025-10-19 14:55:00,校园论坛,下节课换到了更大的教室。 #今天,neutral
S000061,2025-10-23 05:49:00,树洞,收到了好朋友的礼物，感动！ #校园生活,positive
S000061,2025-11-05 14:51:00,校园论坛,收到了心仪公司的offer，太激动了！ 分享给大家~,positive
S000061,2025-11-12 01:35:00,校园论坛,想家了，好想回家... 加油！,negative
S000061,2025-11-29 02:34:00,校园论坛,图书馆九点闭馆，需要早点去。 #记录,neutral
S000062,2025-09-09 03:38:00,匿名留言板,和新同学认识聊得很愉快，交到了新朋友。 给自己加油！,positive
S000062,2025-09-15 01:51:00,校园论坛,明天早八有课，要定闹钟了。,neutral
S000062,2025-09-30 07:29:00,树洞,期末复习太累了，脑子转不动。,negative
S000062,2025-10-09 14:43:00,校园论坛,手机内存不够了，需要清理一下。 分享给大家~,neutral
S000062,2025-11-08 12:33:00,匿名留言板,完成了一个月的早起打卡计划，坚持就是胜利！,positive
S000062,2025-11-24 17:08:00,校园论坛,室友今天生日，准备买个蛋糕。,neutral
S000063,2025-09-07 07:47:00,匿名留言板,今天尝试了一道新菜，很成功！,positive
S000063,2025-09-08 04:32:00,匿名留言板,今天作业不多，可以早点休息。 加油！,neutral
S000063,2025-09-19 21:33:00,校园论坛,和同学讨论问题很有收获，团队合作很重要。 #日常,positive
S000063,2025-10-15 20:42:00,匿名留言板,论文写不出来，deadline又快到了。 #校园生活,negative
S000063,2025-11-13 19:49:00,校园论坛,快递到了，要去菜鸟驿站取。,neutral
S000063,2025-11-15 23:58:00,校园论坛,收到了好朋友的礼物，感动！ 分享给大家~,positive
S000064,2025-09-10 06:51:00,校园论坛,电脑风扇声音很大，该清灰了。,neutral
S000064,2025-09-25 01:17:00,校园论坛,连续几天失眠，白天没精神。 希望明天会更好,negative
S000064,2025-09-29 09:54:00,匿名留言板,今天食堂推出了新菜品，排队的人很多。,neutral
S000064,2025-10-23 04:19:00,校园论坛,感觉和周围的人格格不入。 #记录,negative
S000064,2025-10-24 17:33:00,校园论坛,完成了一个月的早起打卡计划，坚持就是胜利！ #日常,positive
S000064,2025-11-22 02:59:00,匿名留言板,生活费快花完了，又不好意思向家里要...,negative
S000065,2025-09-29 23:09:00,匿名留言板,今天被老师表扬了，有点小骄傲！ 希望明天会更好,positive
S000065,2025-10-10 08:23:00,校园论坛,被同学误会了，解释也没人听... #记录,negative
S000065,2025-10-13 09:58:00,校园论坛,周末和室友一起去看了电影，很放松！ 加油！,positive
S000065,2025-10-31 10:58:00,校园论坛,今天的阳光很温暖，适合出去走走。 #今天,positive
S000065,2025-11-01 07:44:00,树洞,周末打算去超市买点日用品。 #今天,neutral
S000065,2025-11-10 10:49:00,匿名留言板,今天尝试了一道新菜，很成功！ 分享给大家~,positive
S000066,2025-09-01 13:08:00,匿名留言板,今天作业不多，可以早点休息。,neutral
S000066,2025-10-02 15:35:00,匿名留言板,快递到了，要去菜鸟驿站取。 #日常,neutral
S000066,2025-10-16 05:08:00,树洞,下周有社团活动，需要招募志愿者。,neutral
S000066,2025-10-24 09:09:00,匿名留言板,完成了一个月的早起打卡计划，坚持就是胜利！ #今天,positive
S000066,2025-11-02 23:41:00,匿名留言板,今天食堂推出了新菜品，排队的人很多。,neutral
S000066,2025-11-09 20:03:00,校园论坛,最近压力好大，睡不着觉。 给自己加油！,negative
S000067,2025-09-02 00:33:00,校园论坛,电脑风扇声音很大，该清灰了。 #日常,neutral
S000067,2025-09-02 06:32:00,匿名留言板,考试没考好，心情很低落... 希望明天会更好,negative
S000067,2025-10-05 12:05:00,匿名留言板,人际交往好复杂，感觉好累。 #记录,negative
S000067,2025-11-07 04:15:00,树洞,天气凉爽，适合跑步，感觉状态很好。 #日常,positive
S000067,2025-11-18 15:42:00,匿名留言板,今天感觉好累，什么都不想做。 分享给大家~,negative
S000067,2025-11-29 21:27:00,树洞,天气预报说明天会下雨，记得带伞。,neutral
S000068,2025-10-13 18:54:00,校园论坛,耳机丢了，最近只能外放了。,neutral
S000068,2025-11-09 18:42:00,树洞,今天的阳光很温暖，适合出去走走。,positive
S000068,2025-11-21 00:44:00,匿名留言板,小组项目进展顺利，大家配合得很好。 #今天,positive
S000068,2025-11-23 01:05:00,校园论坛,人际交往好复杂，感觉好累。 分享给大家~,negative
S000068,2025-11-28 18:30:00,树洞,和朋友们一起吃饭好开心呀！ 给自己加油！,positive
S000068,2025-11-29 07:19:00,树洞,图书馆九点闭馆，需要早点去。 给自己加油！,neutral
S000069,2025-10-13 12:48:00,匿名留言板,图书馆九点闭馆，需要早点去。 分享给大家~,neutral
S000069,2025-10-15 01:06:00,匿名留言板,最近压力好大，睡不着觉。 #校园生活,negative
S000069,2025-10-28 15:14:00,校园论坛,人际交往好复杂，感觉好累。 #今天,negative
S000069,2025-11-12 07:36:00,树洞,下节课换到了更大的教室。 给自己加油！,neutral
S000069,2025-11-15 04:48:00,校园论坛,下节课换到了更大的教室。,neutral
S000069,2025-11-18 19:25:00,匿名留言板,快递到了，要去菜鸟驿站取。,neutral
S000070,2025-09-10 02:17:00,校园论坛,收到了心仪公司的offer，太激动了！ 加油！,positive
S000070,2025-10-05 03:08:00,匿名留言板,收到了好朋友的礼物，感动！ #记录,positive
S000070,2025-10-17 03:05:00,校园论坛,和同学讨论问题很有收获，团队合作很重要。 #记录,positive
S000070,2025-11-05 13:06:00,校园论坛,完成了所有作业，可以好好休息一下了。 分享给大家~,positive
S000070,2025-11-14 21:24:00,匿名留言板,和新同学认识聊得很愉快，交到了新朋友。 #日常,positive
S000070,2025-11-16 10:55:00,校园论坛,想家了，好想回家... #今天,negative
S000071,2025-09-09 05:27:00,匿名留言板,和同学讨论问题很有收获，团队合作很重要。 #记录,positive
S000071,2025-09-11 23:57:00,匿名留言板,最近食欲不好，什么都不想吃。 希望明天会更好,negative
S000071,2025-10-17 08:15:00,匿名留言板,下周有社团活动，需要招募志愿者。 希望明天会更好,neutral
S000071,2025-10-19 10:28:00,校园论坛,连续几天失眠，白天没精神。,negative
S000071,2025-10-29 03:08:00,树洞,人际交往好复杂，感觉好累。 #校园生活,negative
S000071,2025-11-27 12:10:00,校园论坛,和同学讨论问题很有收获，团队合作很重要。 #日常,positive
S000072,2025-09-18 20:19:00,校园论坛,收到了心仪公司的offer，太激动了！ 加油！,positive
